"Date/Time","Room Electricity","Lighting","System Fans","System Pumps","Auxiliary Energy","Heating (Gas)","Cooling (Electricity)","DHW (Gas)",
,"kW","kW","kW","kW","kW","kW","kW","kW",
"6/25/2002 1:00:00 AM","0.098961","0","0.212648","0.003591","0","0","0.912901","0.394366",
"6/25/2002 2:00:00 AM","0.098961","0","0.212648","0.003357","0","0","0.868593","0.394646",
"6/25/2002 3:00:00 AM","0.098961","0","0.212648","0.003134","0","0","0.823163","0.5882",
"6/25/2002 4:00:00 AM","0.098961","0","0.212648","0.002917","0","0","0.777057","0.394368",
"6/25/2002 5:00:00 AM","0.098961","0","0.212648","0.007487","0","0","1.901954","0.393897",
"6/25/2002 6:00:00 AM","0.098961","0","0.212648","0.007211","0","0","1.962013","0.588189",
"6/25/2002 7:00:00 AM","0.222399","0.048","0.212648","0.006872","0","0","1.875234","0.735911",
"6/25/2002 8:00:00 AM","0.971718","0.073","0.212648","0.007644","0","0","2.02446","1.739242",
"6/25/2002 9:00:00 AM","1.35072","0.073","0.212648","0.00805","0","0","2.122401","1.563821",
"6/25/2002 10:00:00 AM","0.601408","0.073","0.212648","0.003857","0","0","1.076399","0.304151",
"6/25/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0.085941",
"6/25/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/25/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/25/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/25/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/25/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/25/2002 5:00:00 PM","0.098961","0","0.212648","0.00581","0","0","1.414822","0",
"6/25/2002 6:00:00 PM","0.288466","0","0.212648","0.006305","0","0","1.578611","0",
"6/25/2002 7:00:00 PM","0.724847","0.048","0.212648","0.006498","0","0","1.585296","0.688942",
"6/25/2002 8:00:00 PM","1.161216","0.073","0.212648","0.006844","0","0","1.628357","1.321543",
"6/25/2002 9:00:00 PM","1.35072","0.073","0.212648","0.013052","0","0","2.98729","1.516041",
"6/25/2002 10:00:00 PM","1.005097","0.073","0.212648","0.011004","0","0","2.69702","0.499936",
"6/25/2002 11:00:00 PM","0.667468","0.025","0.212648","0.004407","0","0","1.095776","0",
"6/26/2002","0.288466","0","0.212648","0.003804","0","0","0.97191","0.366585",
"6/26/2002 1:00:00 AM","0.098961","0","0.212648","0.003449","0","0","0.903428","0.513947",
"6/26/2002 2:00:00 AM","0.098961","0","0.212648","0.003252","0","0","0.867087","0.468338",
"6/26/2002 3:00:00 AM","0.098961","0","0.212648","0.003042","0","0","0.824701","0.394383",
"6/26/2002 4:00:00 AM","0.098961","0","0.212648","0.00285","0","0","0.785374","0.520471",
"6/26/2002 5:00:00 AM","0.098961","0","0.212648","0.00739","0","0","1.942982","0.461435",
"6/26/2002 6:00:00 AM","0.098961","0","0.212648","0.007112","0","0","2.005849","0.394388",
"6/26/2002 7:00:00 AM","0.222399","0.048","0.212648","0.006769","0","0","1.911683","0.849201",
"6/26/2002 8:00:00 AM","0.971718","0.073","0.212648","0.007505","0","0","2.055408","1.611514",
"6/26/2002 9:00:00 AM","1.35072","0.073","0.212648","0.007829","0","0","2.13425","1.56105",
"6/26/2002 10:00:00 AM","0.601408","0.073","0.212648","0.003788","0","0","1.085995","0.371274",
"6/26/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"6/26/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/26/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/26/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/26/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/26/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/26/2002 5:00:00 PM","0.098961","0","0.212648","0.005599","0","0","1.421875","0",
"6/26/2002 6:00:00 PM","0.288466","0","0.212648","0.006009","0","0","1.598461","0",
"6/26/2002 7:00:00 PM","0.724847","0.048","0.212648","0.006176","0","0","1.606187","0.749095",
"6/26/2002 8:00:00 PM","1.161216","0.073","0.212648","0.00647","0","0","1.646849","1.505663",
"6/26/2002 9:00:00 PM","1.35072","0.073","0.212648","0.012173","0","0","3.015352","1.488154",
"6/26/2002 10:00:00 PM","1.005097","0.073","0.212648","0.010322","0","0","2.7304","0.38879",
"6/26/2002 11:00:00 PM","0.667468","0.025","0.212648","0.00414","0","0","1.110342","0.163681",
"6/27/2002","0.288466","0","0.212648","0.0036","0","0","0.987586","0.345895",
"6/27/2002 1:00:00 AM","0.098961","0","0.212648","0.003267","0","0","0.91603","0.416088",
"6/27/2002 2:00:00 AM","0.098961","0","0.212648","0.003056","0","0","0.872123","0.394264",
"6/27/2002 3:00:00 AM","0.098961","0","0.212648","0.002857","0","0","0.82792","0.564438",
"6/27/2002 4:00:00 AM","0.098961","0","0.212648","0.00267","0","0","0.785011","0.417326",
"6/27/2002 5:00:00 AM","0.098961","0","0.212648","0.007037","0","0","1.952418","0.390598",
"6/27/2002 6:00:00 AM","0.098961","0","0.212648","0.006732","0","0","2.021493","0.563492",
"6/27/2002 7:00:00 AM","0.222399","0.048","0.212648","0.006409","0","0","1.928139","0.765758",
"6/27/2002 8:00:00 AM","0.971718","0.073","0.212648","0.007112","0","0","2.076488","1.702165",
"6/27/2002 9:00:00 AM","1.35072","0.073","0.212648","0.00745","0","0","2.168183","1.561507",
"6/27/2002 10:00:00 AM","0.601408","0.073","0.212648","0.00363","0","0","1.112101","0.297584",
"6/27/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0.092621",
"6/27/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/27/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/27/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/27/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/27/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/27/2002 5:00:00 PM","0.098961","0","0.212648","0.006004","0","0","1.571511","0",
"6/27/2002 6:00:00 PM","0.288466","0","0.212648","0.006731","0","0","1.780805","0",
"6/27/2002 7:00:00 PM","0.724847","0.048","0.212648","0.006982","0","0","1.79176","0.687866",
"6/27/2002 8:00:00 PM","1.161216","0.073","0.212648","0.007423","0","0","1.843757","1.313433",
"6/27/2002 9:00:00 PM","1.35072","0.073","0.212648","0.014026","0","0","3.337609","1.515161",
"6/27/2002 10:00:00 PM","1.005097","0.073","0.212648","0.012341","0","0","3.094442","0.4953",
"6/27/2002 11:00:00 PM","0.667468","0.025","0.212648","0.00501","0","0","1.265469","0",
"6/28/2002","0.288466","0","0.212648","0.004399","0","0","1.137272","0.366363",
"6/28/2002 1:00:00 AM","0.098961","0","0.212648","0.004028","0","0","1.064025","0.501279",
"6/28/2002 2:00:00 AM","0.098961","0","0.212648","0.003808","0","0","1.022176","0.480214",
"6/28/2002 3:00:00 AM","0.098961","0","0.212648","0.003605","0","0","0.979758","0.394041",
"6/28/2002 4:00:00 AM","0.098961","0","0.212648","0.00341","0","0","0.936519","0.491932",
"6/28/2002 5:00:00 AM","0.098961","0","0.212648","0.008744","0","0","2.312198","0.489723",
"6/28/2002 6:00:00 AM","0.098961","0","0.212648","0.008877","0","0","2.417297","0.394032",
"6/28/2002 7:00:00 AM","0.222399","0.048","0.212648","0.008432","0","0","2.307544","0.823303",
"6/28/2002 8:00:00 AM","0.971718","0.073","0.212648","0.009249","0","0","2.453861","1.65638",
"6/28/2002 9:00:00 AM","1.35072","0.073","0.212648","0.00969","0","0","2.552771","1.539162",
"6/28/2002 10:00:00 AM","0.601408","0.073","0.212648","0.00488","0","0","1.346966","0.373153",
"6/28/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"6/28/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/28/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/28/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/28/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/28/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/28/2002 5:00:00 PM","0.098961","0","0.212648","0.007208","0","0","1.727511","0",
"6/28/2002 6:00:00 PM","0.288466","0","0.212648","0.008489","0","0","1.99036","0",
"6/28/2002 7:00:00 PM","0.724847","0.048","0.212648","0.008488","0","0","1.961003","0.687358",
"6/28/2002 8:00:00 PM","1.161216","0.073","0.212648","0.00871","0","0","1.977235","1.498176",
"6/28/2002 9:00:00 PM","1.35072","0.073","0.212648","0.015628","0","0","3.490272","1.525945",
"6/28/2002 10:00:00 PM","1.005097","0.073","0.212648","0.013523","0","0","3.21675","0.413945",
"6/28/2002 11:00:00 PM","0.667468","0.025","0.212648","0.005248","0","0","1.28212","0",
"6/29/2002","0.288466","0","0.212648","0.004528","0","0","1.146342","0.366316",
"6/29/2002 1:00:00 AM","0.098961","0","0.212648","0.004099","0","0","1.067253","0.569874",
"6/29/2002 2:00:00 AM","0.098961","0","0.212648","0.00382","0","0","1.016729","0.411097",
"6/29/2002 3:00:00 AM","0.098961","0","0.212648","0.003567","0","0","0.967094","0.393942",
"6/29/2002 4:00:00 AM","0.098961","0","0.212648","0.003334","0","0","0.919118","0.552525",
"6/29/2002 5:00:00 AM","0.098961","0","0.212648","0.008562","0","0","2.282","0.427505",
"6/29/2002 6:00:00 AM","0.098961","0","0.212648","0.00866","0","0","2.389521","0.393925",
"6/29/2002 7:00:00 AM","0.222399","0.048","0.212648","0.008184","0","0","2.273369","0.851553",
"6/29/2002 8:00:00 AM","0.971718","0.073","0.212648","0.008966","0","0","2.418411","1.607031",
"6/29/2002 9:00:00 AM","1.35072","0.073","0.212648","0.00939","0","0","2.515274","1.55936",
"6/29/2002 10:00:00 AM","0.601408","0.073","0.212648","0.004807","0","0","1.338703","0.353205",
"6/29/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"6/29/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/29/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/29/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/29/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/29/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/29/2002 5:00:00 PM","0.098961","0","0.212648","0.008218","0","0","1.86668","0",
"6/29/2002 6:00:00 PM","0.288466","0","0.212648","0.009813","0","0","2.127179","0",
"6/29/2002 7:00:00 PM","0.724847","0.048","0.212648","0.00999","0","0","2.112116","0.746309",
"6/29/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010388","0","0","2.140484","1.502013",
"6/29/2002 9:00:00 PM","1.35072","0.073","0.212648","0.019551","0","0","3.869706","1.463588",
"6/29/2002 10:00:00 PM","1.005097","0.073","0.212648","0.016866","0","0","3.571954","0.388392",
"6/29/2002 11:00:00 PM","0.667468","0.025","0.212648","0.006672","0","0","1.447748","0.163843",
"6/30/2002","0.288466","0","0.212648","0.005833","0","0","1.317114","0.366674",
"6/30/2002 1:00:00 AM","0.098961","0","0.212648","0.005325","0","0","1.239459","0.393546",
"6/30/2002 2:00:00 AM","0.098961","0","0.212648","0.004956","0","0","1.182694","0.393816",
"6/30/2002 3:00:00 AM","0.098961","0","0.212648","0.004625","0","0","1.127824","0.581702",
"6/30/2002 4:00:00 AM","0.098961","0","0.212648","0.004318","0","0","1.073131","0.398821",
"6/30/2002 5:00:00 AM","0.098961","0","0.212648","0.010978","0","0","2.647214","0.391998",
"6/30/2002 6:00:00 AM","0.098961","0","0.212648","0.011489","0","0","2.80117","0.557231",
"6/30/2002 7:00:00 AM","0.222399","0.048","0.212648","0.010655","0","0","2.644159","0.770764",
"6/30/2002 8:00:00 AM","0.971718","0.073","0.212648","0.011454","0","0","2.766735","1.693398",
"6/30/2002 9:00:00 AM","1.35072","0.073","0.212648","0.01181","0","0","2.842462","1.55825",
"6/30/2002 10:00:00 AM","0.601408","0.073","0.212648","0.006119","0","0","1.533317","0.289219",
"6/30/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0.093139",
"6/30/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/30/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/30/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/30/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/30/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"6/30/2002 5:00:00 PM","0.098961","0","0.212648","0.008693","0","0","2.005965","0",
"6/30/2002 6:00:00 PM","0.288466","0","0.212648","0.009264","0","0","2.242424","0",
"6/30/2002 7:00:00 PM","0.724847","0.048","0.212648","0.009168","0","0","2.236899","0.686322",
"6/30/2002 8:00:00 PM","1.161216","0.073","0.212648","0.009383","0","0","2.261508","1.301917",
"6/30/2002 9:00:00 PM","1.35072","0.073","0.212648","0.014583","0","0","3.993358","1.516303",
"6/30/2002 10:00:00 PM","1.005097","0.073","0.212648","0.012228","0","0","3.726009","0.488778",
"6/30/2002 11:00:00 PM","0.667468","0.025","0.212648","0.003417","0","0","1.402559","0",
"7/1/2002","0.288466","0","0.212648","0.002958","0","0","1.339562","0.366614",
"7/1/2002 1:00:00 AM","0.098961","0","0.212648","0.002682","0","0","1.257663","0.482691",
"7/1/2002 2:00:00 AM","0.098961","0","0.212648","0.0025","0","0","1.203623","0.497649",
"7/1/2002 3:00:00 AM","0.098961","0","0.212648","0.002325","0","0","1.143915","0.393549",
"7/1/2002 4:00:00 AM","0.098961","0","0.212648","0.002142","0","0","1.077772","0.450247",
"7/1/2002 5:00:00 AM","0.098961","0","0.212648","0.006139","0","0","2.644795","0.532248",
"7/1/2002 6:00:00 AM","0.098961","0","0.212648","0.008159","0","0","2.873392","0.393519",
"7/1/2002 7:00:00 AM","0.222399","0.048","0.212648","0.007251","0","0","2.575931","0.785572",
"7/1/2002 8:00:00 AM","0.971718","0.073","0.212648","0.008748","0","0","2.741345","1.718381",
"7/1/2002 9:00:00 AM","1.35072","0.073","0.212648","0.011249","0","0","2.775507","1.521207",
"7/1/2002 10:00:00 AM","0.601408","0.073","0.212648","0.006113","0","0","1.460344","0.375537",
"7/1/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"7/1/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/1/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/1/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/1/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/1/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/1/2002 5:00:00 PM","0.098961","0","0.212648","0.009366","0","0","1.879405","0",
"7/1/2002 6:00:00 PM","0.288466","0","0.212648","0.010759","0","0","2.087352","0",
"7/1/2002 7:00:00 PM","0.724847","0.048","0.212648","0.010866","0","0","2.088112","0.685726",
"7/1/2002 8:00:00 PM","1.161216","0.073","0.212648","0.011386","0","0","2.124819","1.428529",
"7/1/2002 9:00:00 PM","1.35072","0.073","0.212648","0.016606","0","0","3.816858","1.523636",
"7/1/2002 10:00:00 PM","1.005097","0.073","0.212648","0.01238","0","0","3.51883","0.431852",
"7/1/2002 11:00:00 PM","0.667468","0.025","0.212648","0.003206","0","0","1.350145","0",
"7/2/2002","0.288466","0","0.212648","0.002822","0","0","1.301572","0.36654",
"7/2/2002 1:00:00 AM","0.098961","0","0.212648","0.002607","0","0","1.23638","0.528346",
"7/2/2002 2:00:00 AM","0.098961","0","0.212648","0.002469","0","0","1.195289","0.45157",
"7/2/2002 3:00:00 AM","0.098961","0","0.212648","0.002342","0","0","1.152256","0.393438",
"7/2/2002 4:00:00 AM","0.098961","0","0.212648","0.002208","0","0","1.104497","0.488296",
"7/2/2002 5:00:00 AM","0.098961","0","0.212648","0.007984","0","0","2.861052","0.492284",
"7/2/2002 6:00:00 AM","0.098961","0","0.212648","0.00863","0","0","2.900366","0.393401",
"7/2/2002 7:00:00 AM","0.222399","0.048","0.212648","0.007784","0","0","2.727018","0.801617",
"7/2/2002 8:00:00 AM","0.971718","0.073","0.212648","0.008158","0","0","2.838034","1.670462",
"7/2/2002 9:00:00 AM","1.35072","0.073","0.212648","0.01119","0","0","2.975725","1.516556",
"7/2/2002 10:00:00 AM","0.601408","0.073","0.212648","0.006887","0","0","1.610632","0.371995",
"7/2/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"7/2/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/2/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/2/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/2/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/2/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/2/2002 5:00:00 PM","0.098961","0","0.212648","0.010633","0","0","2.042985","0",
"7/2/2002 6:00:00 PM","0.288466","0","0.212648","0.012019","0","0","2.245142","0",
"7/2/2002 7:00:00 PM","0.724847","0.048","0.212648","0.011854","0","0","2.221395","0.68534",
"7/2/2002 8:00:00 PM","1.161216","0.073","0.212648","0.012224","0","0","2.237994","1.485183",
"7/2/2002 9:00:00 PM","1.35072","0.073","0.212648","0.022105","0","0","3.974314","1.517876",
"7/2/2002 10:00:00 PM","1.005097","0.073","0.212648","0.019035","0","0","3.627119","0.406652",
"7/2/2002 11:00:00 PM","0.667468","0.025","0.212648","0.003185","0","0","1.252746","0",
"7/3/2002","0.288466","0","0.212648","0.002786","0","0","1.289093","0.366456",
"7/3/2002 1:00:00 AM","0.098961","0","0.212648","0.002544","0","0","1.214526","0.544143",
"7/3/2002 2:00:00 AM","0.098961","0","0.212648","0.002365","0","0","1.15775","0.435368",
"7/3/2002 3:00:00 AM","0.098961","0","0.212648","0.004868","0","0","1.298418","0.393302",
"7/3/2002 4:00:00 AM","0.098961","0","0.212648","0.004482","0","0","1.04499","0.496667",
"7/3/2002 5:00:00 AM","0.098961","0","0.212648","0.011797","0","0","2.680148","0.483207",
"7/3/2002 6:00:00 AM","0.098961","0","0.212648","0.011817","0","0","2.760311","0.393259",
"7/3/2002 7:00:00 AM","0.222399","0.048","0.212648","0.010853","0","0","2.621486","0.801401",
"7/3/2002 8:00:00 AM","0.971718","0.073","0.212648","0.011624","0","0","2.750738","1.661808",
"7/3/2002 9:00:00 AM","1.35072","0.073","0.212648","0.011974","0","0","2.836444","1.511566",
"7/3/2002 10:00:00 AM","0.601408","0.073","0.212648","0.006167","0","0","1.543951","0.375057",
"7/3/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"7/3/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/3/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/3/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/3/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/3/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/3/2002 5:00:00 PM","0.098961","0","0.212648","0.009904","0","0","2.044847","0",
"7/3/2002 6:00:00 PM","0.288466","0","0.212648","0.010927","0","0","2.226994","0",
"7/3/2002 7:00:00 PM","0.724847","0.048","0.212648","0.010496","0","0","2.179745","0.68492",
"7/3/2002 8:00:00 PM","1.161216","0.073","0.212648","0.010392","0","0","2.160878","1.495896",
"7/3/2002 9:00:00 PM","1.35072","0.073","0.212648","0.018199","0","0","3.740135","1.517418",
"7/3/2002 10:00:00 PM","1.005097","0.073","0.212648","0.015394","0","0","3.418272","0.399602",
"7/3/2002 11:00:00 PM","0.667468","0.025","0.212648","0.005828","0","0","1.339409","0",
"7/4/2002","0.288466","0","0.212648","0.00486","0","0","1.17492","0.365805",
"7/4/2002 1:00:00 AM","0.098961","0","0.212648","0.004239","0","0","1.067328","0.542877",
"7/4/2002 2:00:00 AM","0.098961","0","0.212648","0.003779","0","0","0.983522","0.436277",
"7/4/2002 3:00:00 AM","0.098961","0","0.212648","0.003346","0","0","0.897938","0.393154",
"7/4/2002 4:00:00 AM","0.098961","0","0.212648","0.002975","0","0","0.820456","0.48814",
"7/4/2002 5:00:00 AM","0.098961","0","0.212648","0.007417","0","0","1.970473","0.488922",
"7/4/2002 6:00:00 AM","0.098961","0","0.212648","0.006769","0","0","1.948999","0.393104",
"7/4/2002 7:00:00 AM","0.222399","0.048","0.212648","0.006144","0","0","1.790084","0.792088",
"7/4/2002 8:00:00 AM","0.971718","0.073","0.212648","0.006666","0","0","1.897188","1.675039",
"7/4/2002 9:00:00 AM","1.35072","0.073","0.212648","0.006852","0","0","1.952747","1.506145",
"7/4/2002 10:00:00 AM","0.601408","0.073","0.212648","0.003179","0","0","0.957563","0.371285",
"7/4/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"7/4/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/4/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/4/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/4/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/4/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/4/2002 5:00:00 PM","0.098961","0","0.212648","0.005117","0","0","1.292888","0",
"7/4/2002 6:00:00 PM","0.288466","0","0.212648","0.005335","0","0","1.41777","0",
"7/4/2002 7:00:00 PM","0.724847","0.048","0.212648","0.005545","0","0","1.425162","0.684398",
"7/4/2002 8:00:00 PM","1.161216","0.073","0.212648","0.005915","0","0","1.467599","1.481159",
"7/4/2002 9:00:00 PM","1.35072","0.073","0.212648","0.011437","0","0","2.718707","1.518818",
"7/4/2002 10:00:00 PM","1.005097","0.073","0.212648","0.009859","0","0","2.447432","0.402482",
"7/4/2002 11:00:00 PM","0.667468","0.025","0.212648","0.004117","0","0","1.018745","0",
"7/5/2002","0.288466","0","0.212648","0.003588","0","0","0.897593","0.368317",
"7/5/2002 1:00:00 AM","0.098961","0","0.212648","0.003269","0","0","0.833028","0.531704",
"7/5/2002 2:00:00 AM","0.098961","0","0.212648","0.003049","0","0","0.789","0.447127",
"7/5/2002 3:00:00 AM","0.098961","0","0.212648","0.002848","0","0","0.746656","0.393",
"7/5/2002 4:00:00 AM","0.098961","0","0.212648","0.002658","0","0","0.704766","0.469844",
"7/5/2002 5:00:00 AM","0.098961","0","0.212648","0.006829","0","0","1.708109","0.507394",
"7/5/2002 6:00:00 AM","0.098961","0","0.212648","0.00657","0","0","1.759086","0.392944",
"7/5/2002 7:00:00 AM","0.222399","0.048","0.212648","0.006304","0","0","1.684352","0.777451",
"7/5/2002 8:00:00 AM","0.971718","0.073","0.212648","0.007167","0","0","1.847635","1.700648",
"7/5/2002 9:00:00 AM","1.35072","0.073","0.212648","0.007615","0","0","1.949504","1.500717",
"7/5/2002 10:00:00 AM","0.601408","0.073","0.212648","0.003642","0","0","0.980766","0.372795",
"7/5/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"7/5/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/5/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/5/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/5/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/5/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/5/2002 5:00:00 PM","0.098961","0","0.212648","0.004678","0","0","1.321615","0",
"7/5/2002 6:00:00 PM","0.288466","0","0.212648","0.004935","0","0","1.551094","0",
"7/5/2002 7:00:00 PM","0.724847","0.048","0.212648","0.006007","0","0","1.630247","0.683823",
"7/5/2002 8:00:00 PM","1.161216","0.073","0.212648","0.007399","0","0","1.631081","1.451998",
"7/5/2002 9:00:00 PM","1.35072","0.073","0.212648","0.014401","0","0","3.070174","1.516811",
"7/5/2002 10:00:00 PM","1.005097","0.073","0.212648","0.012232","0","0","2.768456","0.411101",
"7/5/2002 11:00:00 PM","0.667468","0.025","0.212648","0.004978","0","0","1.137638","0",
"7/6/2002","0.288466","0","0.212648","0.004372","0","0","1.024707","0.365601",
"7/6/2002 1:00:00 AM","0.098961","0","0.212648","0.004023","0","0","0.964739","0.516884",
"7/6/2002 2:00:00 AM","0.098961","0","0.212648","0.003859","0","0","0.938286","0.461634",
"7/6/2002 3:00:00 AM","0.098961","0","0.212648","0.00367","0","0","0.903338","0.392846",
"7/6/2002 4:00:00 AM","0.098961","0","0.212648","0.003478","0","0","0.867711","0.44801",
"7/6/2002 5:00:00 AM","0.098961","0","0.212648","0.0089","0","0","2.149169","0.53247",
"7/6/2002 6:00:00 AM","0.098961","0","0.212648","0.00901","0","0","2.244442","0.392784",
"7/6/2002 7:00:00 AM","0.222399","0.048","0.212648","0.00867","0","0","2.168599","0.760978",
"7/6/2002 8:00:00 AM","0.971718","0.073","0.212648","0.009726","0","0","2.344147","1.730097",
"7/6/2002 9:00:00 AM","1.35072","0.073","0.212648","0.010332","0","0","2.460339","1.495642",
"7/6/2002 10:00:00 AM","0.601408","0.073","0.212648","0.005326","0","0","1.316764","0.374002",
"7/6/2002 11:00:00 AM","0.098961","0","0.212648","0","0","0","0","0",
"7/6/2002 12:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/6/2002 1:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/6/2002 2:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/6/2002 3:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/6/2002 4:00:00 PM","0.098961","0","0.212648","0","0","0","0","0",
"7/6/2002 5:00:00 PM","0.098961","0","0.212648","0.00738","0","0","1.872837","0",
"7/6/2002 6:00:00 PM","0.288466","0","0.212648","0.008683","0","0","2.172967","0",
"7/6/2002 7:00:00 PM","0.724847","0.048","0.212648","0.008618","0","0","2.143879","0.683412",
"7/6/2002 8:00:00 PM","1.161216","0.073","0.212648","0.008953","0","0","2.190191","1.418189",
"7/6/2002 9:00:00 PM","1.35072","0.073","0.212648","0.014135","0","0","3.965121","1.512971",
"7/6/2002 10:00:00 PM","1.005097","0.073","0.212648","0.012044","0","0","3.681588","0.421832",
"7/6/2002 11:00:00 PM","0.667468","0.025","0.212648","0.003438","0","0","1.408968","0",
"7/7/2002","0.288466","0","0.212648","0.003023","0","0","1.359604","0.366049",
"7/7/2002 1:00:00 AM","0.098961","0","0.212648","0.002776","0","0","1.288413","0.499501",
"7/7/2002 2:00:00 AM","0.098961","0","0.212648","0.002627","0","0","1.246678","0.478703",
"7/7/2002 3:00:00 AM","0.098961","0","0.212648","0.002478","0","0","1.197668","0.392693",
"7/7/2002 4:00:00 AM","0.098961","0","0.212648","0.002349","0","0","1.154693","0.423713",
"7/7/2002 5:00:00 AM","0.098961","0","0.212648","0.006854","0","0","2.886558","0.55694",
"7/7/2002 6:00:00 AM","0.098961","0","0.212648","0.006504","0","0","3.058435","0.392624",
"7/7/2002 7:00:00 AM","0.222399","0.048","0.212648","0.006051","0","0","2.901687","0.743153",
"7/7/2002 8:00:00 AM","0.971718","0.073","0.212648","0.006617","0","0","3.04972","1.76212",
